collision_class,key,multiplicity,members,symbols,resolution,note
symbol_maps_to_multiple_distinct_ensembl_ids,LINC01505,2,ENSG00000234323.6|ENSG00000234229.8,LINC01505,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,LINC02203,2,ENSG00000280709.2|ENSG00000284988.1,LINC02203,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,MATR3,2,ENSG00000280987.4|ENSG00000015479.18,MATR3,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,OOSP1,2,ENSG00000284873.1|ENSG00000214788.3,OOSP1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,OR7E47P,2,ENSG00000284791.1|ENSG00000257542.5,OR7E47P,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,PDE11A,2,ENSG00000128655.17|ENSG00000284741.1,PDE11A,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,PINX1,2,ENSG00000258724.1|ENSG00000254093.8,PINX1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,PKD1P1,2,ENSG00000244257.5|ENSG00000183889.12,PKD1P1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,POLR2J3,2,ENSG00000168255.20|ENSG00000285437.1,POLR2J3,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,POLR2J4,2,ENSG00000214783.9|ENSG00000272655.2,POLR2J4,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,PRICKLE2-AS1,2,ENSG00000241111.1|ENSG00000241572.1,PRICKLE2-AS1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,PRSS50,2,ENSG00000283706.1|ENSG00000206549.13,PRSS50,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RAET1E-AS1,2,ENSG00000268592.3|ENSG00000223701.3,RAET1E-AS1,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00001,3,ENSG00000276861.1|ENSG00000277411.1|ENSG00000277488.1,RF00001,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00002,5,ENSG00000283274.1|ENSG00000283568.1|ENSG00000283291.1|ENSG00000275877.1|ENSG00000276871.1,RF00002,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00003,13,ENSG00000273727.1|ENSG00000273516.1|ENSG00000275291.1|ENSG00000278099.1|ENSG00000277918.1|ENSG00000277678.1|ENSG00000270384.1|ENSG00000270722.1|ENSG00000273768.1|ENSG00000274428.1|ENSG00000274210.1|ENSG00000206828.1|ENSG00000275631.1,RF00003,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00004,19,ENSG00000273694.1|ENSG00000278234.1|ENSG00000278135.1|ENSG00000283555.1|ENSG00000274755.1|ENSG00000283519.1|ENSG00000275616.1|ENSG00000273709.1|ENSG00000274432.1|ENSG00000278048.1|ENSG00000276596.1|ENSG00000277903.1|ENSG00000278774.1|ENSG00000274862.1|ENSG00000274062.1|ENSG00000274452.1|ENSG00000275219.1|ENSG00000278591.1|ENSG00000277248.1,RF00004,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00006,4,ENSG00000252485.1|ENSG00000278815.1|ENSG00000252283.1|ENSG00000252328.1,RF00006,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00012,51,ENSG00000221040.2|ENSG00000212538.2|ENSG00000212610.2|ENSG00000221673.2|ENSG00000221638.2|ENSG00000212182.2|ENSG00000276366.1|ENSG00000281710.1|ENSG00000202268.2|ENSG00000212211.2|ENSG00000200222.2|ENSG00000212598.2|ENSG00000221633.2|ENSG00000271817.2|ENSG00000201368.2|ENSG00000221043.2|ENSG00000199851.2|ENSG00000221345.2|ENSG00000221332.2|ENSG00000200492.2|ENSG00000221455.2|ENSG00000212422.2|ENSG00000202233.2|ENSG00000238297.2|ENSG00000199370.2|ENSG00000201329.2|ENSG00000221461.2|ENSG00000200545.2|ENSG00000222666.2|ENSG00000212551.2|ENSG00000200693.2|ENSG00000275154.1|ENSG00000277754.1|ENSG00000212511.2|ENSG00000200318.2|ENSG00000207119.2|ENSG00000221044.2|ENSG00000221496.2|ENSG00000200538.2|ENSG00000212195.2|ENSG00000199856.2|ENSG00000275900.1|ENSG00000212539.2|ENSG00000221125.2|ENSG00000201346.2|ENSG00000212165.2|ENSG00000212479.2|ENSG00000212434.2|ENSG00000273788.1|ENSG00000201674.2|ENSG00000212321.2,RF00012,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00015,7,ENSG00000276103.1|ENSG00000283442.1|ENSG00000277986.1|ENSG00000274716.1|ENSG00000273744.1|ENSG00000278374.1|ENSG00000274197.1,RF00015,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00017,170,ENSG00000277958.1|ENSG00000276493.1|ENSG00000277617.1|ENSG00000276645.1|ENSG00000278702.1|ENSG00000277168.1|ENSG00000278636.1|ENSG00000277141.1|ENSG00000268154.2|ENSG00000276359.1|ENSG00000264809.2|ENSG00000273573.1|ENSG00000276839.1|ENSG00000276735.1|ENSG00000275213.1|ENSG00000277446.1|ENSG00000237261.2|ENSG00000273913.1|ENSG00000278764.1|ENSG00000277396.1|ENSG00000283636.1|ENSG00000274206.1|ENSG00000277628.1|ENSG00000273950.1|ENSG00000274711.1|ENSG00000277668.1|ENSG00000276123.1|ENSG00000273975.1|ENSG00000274514.1|ENSG00000214305.4|ENSG00000277592.1|ENSG00000276890.1|ENSG00000278554.1|ENSG00000277635.1|ENSG00000277250.1|ENSG00000277118.1|ENSG00000275696.1|ENSG00000203436.2|ENSG00000278226.1|ENSG00000276396.1|ENSG00000237611.2|ENSG00000276764.1|ENSG00000277455.1|ENSG00000277001.1|ENSG00000274799.1|ENSG00000277039.1|ENSG00000273549.1|ENSG00000277473.1|ENSG00000276746.1|ENSG00000278569.1|ENSG00000275853.1|ENSG00000274135.1|ENSG00000277127.1|ENSG00000213167.3|ENSG00000276988.1|ENSG00000275586.1|ENSG00000276213.1|ENSG00000197334.2|ENSG00000273710.1|ENSG00000276353.1|ENSG00000277740.1|ENSG00000274701.1|ENSG00000275041.1|ENSG00000276193.1|ENSG00000274772.1|ENSG00000274011.1|ENSG00000274510.1|ENSG00000203286.5|ENSG00000274841.1|ENSG00000278100.1|ENSG00000273566.1|ENSG00000274008.1|ENSG00000274686.1|ENSG00000277308.1|ENSG00000274660.1|ENSG00000274742.1|ENSG00000277371.1|ENSG00000273725.1|ENSG00000274589.1|ENSG00000276918.1|ENSG00000276669.1|ENSG00000278640.1|ENSG00000280502.1|ENSG00000278469.1|ENSG00000278459.1|ENSG00000274017.1|ENSG00000258045.2|ENSG00000275881.1|ENSG00000274459.1|ENSG00000278250.1|ENSG00000283389.1|ENSG00000278172.1|ENSG00000275788.1|ENSG00000278732.1|ENSG00000273886.1|ENSG00000277794.1|ENSG00000274357.1|ENSG00000277233.1|ENSG00000275978.1|ENSG00000274704.1|ENSG00000278818.1|ENSG00000276782.1|ENSG00000276955.1|ENSG00000274216.1|ENSG00000203573.4|ENSG00000277677.1|ENSG00000276713.1|ENSG00000278348.1|ENSG00000203411.3|ENSG00000196274.5|ENSG00000275460.1|ENSG00000278785.1|ENSG00000277578.1|ENSG00000274079.1|ENSG00000278700.1|ENSG00000276096.1|ENSG00000274505.1|ENSG00000274848.1|ENSG00000275909.1|ENSG00000273829.1|ENSG00000275808.1|ENSG00000278794.1|ENSG00000274860.1|ENSG00000276532.1|ENSG00000278701.1|ENSG00000278109.1|ENSG00000278770.1|ENSG00000274883.1|ENSG00000255851.2|ENSG00000276601.1|ENSG00000275680.1|ENSG00000276202.1|ENSG00000273524.1|ENSG00000275355.1|ENSG00000275642.1|ENSG00000278007.1|ENSG00000276568.1|ENSG00000275901.1|ENSG00000277510.1|ENSG00000277136.1|ENSG00000276729.1|ENSG00000276002.1|ENSG00000275222.1|ENSG00000276525.1|ENSG00000273986.1|ENSG00000277965.1|ENSG00000277051.1|ENSG00000269103.2|ENSG00000275319.1|ENSG00000275362.1|ENSG00000277950.1|ENSG00000273846.1|ENSG00000275840.1|ENSG00000276800.1|ENSG00000275293.1|ENSG00000283438.1|ENSG00000273866.1|ENSG00000277385.1|ENSG00000273979.1|ENSG00000277771.1|ENSG00000275287.5|ENSG00000278838.1|ENSG00000277721.1|ENSG00000277605.1|ENSG00000276823.1|ENSG00000275975.1|ENSG00000277900.1|ENSG00000275070.1|ENSG00000278724.1|ENSG00000275287.5_PAR_Y,RF00017,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00019,756,ENSG00000200344.1|ENSG00000252254.1|ENSG00000222511.2|ENSG00000202461.1|ENSG00000201405.1|ENSG00000239106.1|ENSG00000207302.1|ENSG00000252802.1|ENSG00000252098.1|ENSG00000206779.1|ENSG00000199756.1|ENSG00000206704.1|ENSG00000265961.1|ENSG00000252450.1|ENSG00000200591.1|ENSG00000201868.1|ENSG00000200421.1|ENSG00000207466.1|ENSG00000202222.1|ENSG00000207356.1|ENSG00000200171.1|ENSG00000200262.1|ENSG00000272051.1|ENSG00000200174.1|ENSG00000252784.1|ENSG00000200508.1|ENSG00000223254.1|ENSG00000199459.1|ENSG00000202385.1|ENSG00000206817.1|ENSG00000251837.1|ENSG00000207379.1|ENSG00000206679.1|ENSG00000202254.1|ENSG00000199710.1|ENSG00000199890.1|ENSG00000201114.1|ENSG00000200547.1|ENSG00000207209.1|ENSG00000252744.1|ENSG00000201134.1|ENSG00000199565.1|ENSG00000207039.1|ENSG00000202027.1|ENSG00000206651.1|ENSG00000202078.1|ENSG00000199595.1|ENSG00000201987.1|ENSG00000206990.1|ENSG00000206692.1|ENSG00000252357.1|ENSG00000206659.1|ENSG00000206905.1|ENSG00000199840.1|ENSG00000207080.2|ENSG00000201421.1|ENSG00000206640.1|ENSG00000252612.1|ENSG00000207108.1|ENSG00000201596.1|ENSG00000207139.1|ENSG00000212512.2|ENSG00000199471.1|ENSG00000199349.1|ENSG00000212205.1|ENSG00000252822.1|ENSG00000202041.1|ENSG00000252317.1|ENSG00000199241.1|ENSG00000207326.1|ENSG00000202079.1|ENSG00000199442.1|ENSG00000200085.1|ENSG00000200982.1|ENSG00000201602.1|ENSG00000207086.1|ENSG00000200829.1|ENSG00000207069.1|ENSG00000201160.1|ENSG00000222224.1|ENSG00000200283.1|ENSG00000206951.1|ENSG00000202309.1|ENSG00000207218.1|ENSG00000207411.1|ENSG00000202195.1|ENSG00000206964.1|ENSG00000278523.1|ENSG00000252436.1|ENSG00000199964.1|ENSG00000252250.1|ENSG00000201311.1|ENSG00000239143.1|ENSG00000202382.1|ENSG00000207207.1|ENSG00000199936.1|ENSG00000200241.1|ENSG00000207383.1|ENSG00000202046.1|ENSG00000201006.1|ENSG00000201584.1|ENSG00000222467.1|ENSG00000200390.1|ENSG00000200432.1|ENSG00000252742.1|ENSG00000200664.1|ENSG00000222394.2|ENSG00000201892.1|ENSG00000200287.1|ENSG00000207161.1|ENSG00000199884.1|ENSG00000207117.1|ENSG00000238813.1|ENSG00000222509.1|ENSG00000199866.1|ENSG00000201088.1|ENSG00000200121.2|ENSG00000201102.1|ENSG00000212404.1|ENSG00000202141.1|ENSG00000252759.1|ENSG00000202008.1|ENSG00000202137.1|ENSG00000207386.1|ENSG00000207319.1|ENSG00000200764.1|ENSG00000199203.1|ENSG00000207303.1|ENSG00000200822.1|ENSG00000199781.1|ENSG00000201013.1|ENSG00000207049.1|ENSG00000207283.1|ENSG00000206728.1|ENSG00000238912.1|ENSG00000252398.1|ENSG00000206645.1|ENSG00000200579.1|ENSG00000201965.1|ENSG00000207512.1|ENSG00000251986.1|ENSG00000251811.1|ENSG00000201635.1|ENSG00000199591.1|ENSG00000199476.1|ENSG00000199546.1|ENSG00000274967.1|ENSG00000212392.1|ENSG00000252420.1|ENSG00000202071.1|ENSG00000222883.1|ENSG00000207316.1|ENSG00000201339.1|ENSG00000201554.1|ENSG00000212319.1|ENSG00000201511.1|ENSG00000202177.1|ENSG00000200610.1|ENSG00000200361.1|ENSG00000201426.1|ENSG00000206721.1|ENSG00000202388.1|ENSG00000201800.1|ENSG00000252965.1|ENSG00000212556.1|ENSG00000252894.2|ENSG00000201031.1|ENSG00000201217.1|ENSG00000200162.1|ENSG00000201778.1|ENSG00000200052.1|ENSG00000200118.1|ENSG00000222506.1|ENSG00000201343.1|ENSG00000200616.1|ENSG00000207351.1|ENSG00000201860.1|ENSG00000207370.1|ENSG00000207368.1|ENSG00000222335.1|ENSG00000207009.1|ENSG00000206738.1|ENSG00000252266.1|ENSG00000222206.1|ENSG00000207075.1|ENSG00000238797.1|ENSG00000252975.1|ENSG00000207195.1|ENSG00000207481.1|ENSG00000202014.1|ENSG00000199901.1|ENSG00000239040.1|ENSG00000238585.1|ENSG00000251799.1|ENSG00000199780.1|ENSG00000201676.1|ENSG00000202169.1|ENSG00000201644.2|ENSG00000200998.1|ENSG00000199530.1|ENSG00000201633.1|ENSG00000200024.1|ENSG00000207480.1|ENSG00000202536.2|ENSG00000200553.1|ENSG00000207148.1|ENSG00000201297.1|ENSG00000199862.1|ENSG00000207384.1|ENSG00000222613.1|ENSG00000200049.1|ENSG00000238713.1|ENSG00000201314.1|ENSG00000201786.1|ENSG00000252524.1|ENSG00000200521.1|ENSG00000206978.1|ENSG00000206711.1|ENSG00000207231.1|ENSG00000207497.1|ENSG00000199540.1|ENSG00000201026.1|ENSG00000252341.1|ENSG00000252671.1|ENSG00000201370.1|ENSG00000206814.1|ENSG00000206912.1|ENSG00000200600.1|ENSG00000199911.1|ENSG00000206682.1|ENSG00000200065.1|ENSG00000199487.1|ENSG00000207229.1|ENSG00000207293.1|ENSG00000207439.1|ENSG00000206770.1|ENSG00000206714.1|ENSG00000207391.1|ENSG00000277818.1|ENSG00000200884.1|ENSG00000200351.1|ENSG00000199378.1|ENSG00000207404.1|ENSG00000207290.1|ENSG00000202533.1|ENSG00000202417.1|ENSG00000199677.1|ENSG00000207020.1|ENSG00000207317.1|ENSG00000200334.1|ENSG00000199409.1|ENSG00000274472.1|ENSG00000199398.1|ENSG00000202345.1|ENSG00000206741.1|ENSG00000207210.1|ENSG00000201277.1|ENSG00000207420.1|ENSG00000252202.1|ENSG00000222852.1|ENSG00000201483.1|ENSG00000201048.1|ENSG00000207193.1|ENSG00000201442.2|ENSG00000199715.1|ENSG00000201683.1|ENSG00000207286.1|ENSG00000199290.1|ENSG00000201988.2|ENSG00000252761.1|ENSG00000199332.1|ENSG00000201680.1|ENSG00000201207.1|ENSG00000201555.1|ENSG00000206717.1|ENSG00000251864.1|ENSG00000199938.1|ENSG00000207371.1|ENSG00000199762.1|ENSG00000206672.1|ENSG00000200040.1|ENSG00000201464.1|ENSG00000200427.1|ENSG00000207131.1|ENSG00000199630.1|ENSG00000252891.1|ENSG00000274603.1|ENSG00000199303.1|ENSG00000207499.1|ENSG00000200314.1|ENSG00000238490.1|ENSG00000222649.1|ENSG00000207403.1|ENSG00000206982.1|ENSG00000202200.1|ENSG00000202438.1|ENSG00000201309.1|ENSG00000201012.1|ENSG00000207247.1|ENSG00000207300.1|ENSG00000207292.1|ENSG00000252615.1|ENSG00000206895.1|ENSG00000201990.1|ENSG00000202273.1|ENSG00000201218.1|ENSG00000201774.1|ENSG00000252374.1|ENSG00000200847.1|ENSG00000201432.1|ENSG00000201566.1|ENSG00000199273.1|ENSG00000201933.1|ENSG00000201565.1|ENSG00000200857.1|ENSG00000276178.1|ENSG00000201282.1|ENSG00000273927.1|ENSG00000274984.1|ENSG00000199913.1|ENSG00000202035.1|ENSG00000239069.1|ENSG00000267828.1|ENSG00000202021.1|ENSG00000199870.1|ENSG00000275930.1|ENSG00000200874.1|ENSG00000238560.1|ENSG00000201885.1|ENSG00000201959.1|ENSG00000222432.1|ENSG00000200397.1|ENSG00000207488.1|ENSG00000200769.1|ENSG00000199711.1|ENSG00000201913.1|ENSG00000200552.1|ENSG00000251852.1|ENSG00000252047.1|ENSG00000199764.1|ENSG00000199224.1|ENSG00000252115.1|ENSG00000199516.1|ENSG00000206705.1|ENSG00000252820.1|ENSG00000251728.1|ENSG00000201354.1|ENSG00000274118.1|ENSG00000222941.2|ENSG00000253088.1|ENSG00000207061.1|ENSG00000200630.1|ENSG00000206950.1|ENSG00000207258.1|ENSG00000207101.1|ENSG00000202514.1|ENSG00000207450.1|ENSG00000200714.1|ENSG00000201365.1|ENSG00000252210.1|ENSG00000223220.1|ENSG00000207417.1|ENSG00000277604.1|ENSG00000199701.1|ENSG00000199732.1|ENSG00000202399.1|ENSG00000206699.1|ENSG00000202310.1|ENSG00000199667.1|ENSG00000202001.2|ENSG00000201216.1|ENSG00000201627.1|ENSG00000206719.1|ENSG00000222658.1|ENSG00000201118.1|ENSG00000199635.1|ENSG00000272113.2|ENSG00000200544.1|ENSG00000200834.1|ENSG00000207032.1|ENSG00000200502.1|ENSG00000206784.1|ENSG00000278028.1|ENSG00000238933.1|ENSG00000238749.1|ENSG00000276723.1|ENSG00000275904.1|ENSG00000239180.1|ENSG00000200922.1|ENSG00000200041.1|ENSG00000202523.1|ENSG00000201074.1|ENSG00000201938.1|ENSG00000201830.1|ENSG00000199331.1|ENSG00000207329.1|ENSG00000207401.1|ENSG00000200261.1|ENSG00000201749.1|ENSG00000200788.1|ENSG00000222421.1|ENSG00000223188.1|ENSG00000201843.1|ENSG00000201451.1|ENSG00000238366.1|ENSG00000200849.1|ENSG00000202508.1|ENSG00000251803.1|ENSG00000199222.1|ENSG00000222412.1|ENSG00000206660.1|ENSG00000199200.2|ENSG00000207271.1|ENSG00000252621.1|ENSG00000206840.1|ENSG00000201196.1|ENSG00000202190.1|ENSG00000207438.1|ENSG00000195401.2|ENSG00000200170.1|ENSG00000201881.1|ENSG00000201047.1|ENSG00000199201.1|ENSG00000207473.1|ENSG00000206756.1|ENSG00000201548.1|ENSG00000222305.1|ENSG00000199881.1|ENSG00000201412.1|ENSG00000200737.1|ENSG00000212325.1|ENSG00000222072.1|ENSG00000222430.1|ENSG00000222503.1|ENSG00000223302.1|ENSG00000201884.1|ENSG00000199466.1|ENSG00000207494.1|ENSG00000222997.1|ENSG00000199550.1|ENSG00000201279.1|ENSG00000200201.1|ENSG00000202276.1|ENSG00000223080.1|ENSG00000206858.1|ENSG00000200685.1|ENSG00000207252.1|ENSG00000200615.1|ENSG00000206808.1|ENSG00000200485.1|ENSG00000201867.1|ENSG00000206806.1|ENSG00000252652.1|ENSG00000200090.1|ENSG00000252874.2|ENSG00000207024.1|ENSG00000207196.1|ENSG00000202522.1|ENSG00000200256.1|ENSG00000199362.1|ENSG00000201756.1|ENSG00000206816.1|ENSG00000206690.1|ENSG00000199875.1|ENSG00000206911.1|ENSG00000200855.1|ENSG00000206967.1|ENSG00000201535.2|ENSG00000222529.1|ENSG00000283691.1|ENSG00000206847.1|ENSG00000202318.1|ENSG00000201549.1|ENSG00000199912.1|ENSG00000201663.1|ENSG00000206636.1|ENSG00000238943.1|ENSG00000206662.1|ENSG00000252585.1|ENSG00000201228.1|ENSG00000207176.1|ENSG00000201563.1|ENSG00000201624.1|ENSG00000253016.1|ENSG00000207142.1|ENSG00000201788.1|ENSG00000207467.1|ENSG00000200309.1|ENSG00000200428.1|ENSG00000199740.1|ENSG00000200953.1|ENSG00000202146.1|ENSG00000252607.1|ENSG00000252660.1|ENSG00000207387.1|ENSG00000199245.1|ENSG00000199895.1|ENSG00000207365.1|ENSG00000200011.1|ENSG00000202470.1|ENSG00000212448.1|ENSG00000202368.1|ENSG00000206790.1|ENSG00000206929.1|ENSG00000222579.1|ENSG00000222160.1|ENSG00000200060.1|ENSG00000200688.1|ENSG00000200135.1|ENSG00000199899.2|ENSG00000201208.1|ENSG00000199220.1|ENSG00000222601.1|ENSG00000206914.1|ENSG00000207189.1|ENSG00000199584.1|ENSG00000206850.1|ENSG00000238443.1|ENSG00000273964.1|ENSG00000199461.1|ENSG00000212335.1|ENSG00000199716.1|ENSG00000207164.1|ENSG00000202402.1|ENSG00000199291.1|ENSG00000199285.1|ENSG00000252919.1|ENSG00000277634.1|ENSG00000251792.1|ENSG00000201573.1|ENSG00000201820.1|ENSG00000200742.1|ENSG00000252198.1|ENSG00000206822.1|ENSG00000202182.1|ENSG00000200860.1|ENSG00000199755.1|ENSG00000201529.1|ENSG00000206768.1|ENSG00000200298.1|ENSG00000206751.1|ENSG00000223300.1|ENSG00000199472.1|ENSG00000199440.1|ENSG00000207342.1|ENSG00000252655.1|ENSG00000201351.1|ENSG00000202306.1|ENSG00000200506.1|ENSG00000202459.1|ENSG00000253096.1|ENSG00000238783.1|ENSG00000206846.1|ENSG00000201084.1|ENSG00000200008.1|ENSG00000207091.1|ENSG00000206676.1|ENSG00000200305.1|ENSG00000202211.1|ENSG00000200391.1|ENSG00000206957.2|ENSG00000238845.1|ENSG00000252171.1|ENSG00000200419.1|ENSG00000202542.1|ENSG00000207105.1|ENSG00000200120.1|ENSG00000200605.1|ENSG00000207484.1|ENSG00000206995.1|ENSG00000276696.1|ENSG00000200252.1|ENSG00000201071.1|ENSG00000206781.1|ENSG00000207223.1|ENSG00000252217.1|ENSG00000223271.1|ENSG00000207395.1|ENSG00000199580.1|ENSG00000200142.1|ENSG00000201724.1|ENSG00000212306.1|ENSG00000207243.1|ENSG00000201034.1|ENSG00000200059.1|ENSG00000199668.1|ENSG00000201075.2|ENSG00000207425.1|ENSG00000207294.1|ENSG00000206706.1|ENSG00000206927.1|ENSG00000201371.1|ENSG00000202476.1|ENSG00000222701.1|ENSG00000222767.1|ENSG00000207173.1|ENSG00000275745.1|ENSG00000201850.1|ENSG00000199263.1|ENSG00000199979.1|ENSG00000200164.1|ENSG00000207525.1|ENSG00000199949.2|ENSG00000251812.1|ENSG00000202251.1|ENSG00000201489.1|ENSG00000201741.1|ENSG00000275982.1|ENSG00000238516.1|ENSG00000207132.1|ENSG00000202100.1|ENSG00000201178.1|ENSG00000265889.1|ENSG00000275006.1|ENSG00000274284.1|ENSG00000222881.1|ENSG00000200888.1|ENSG00000238723.1|ENSG00000206734.1|ENSG00000206805.1|ENSG00000207127.1|ENSG00000206824.1|ENSG00000201340.1|ENSG00000207235.1|ENSG00000252534.1|ENSG00000202361.1|ENSG00000200842.1|ENSG00000207123.1|ENSG00000207382.1|ENSG00000239823.2|ENSG00000201547.1|ENSG00000199801.1|ENSG00000206713.1|ENSG00000252042.1|ENSG00000202332.1|ENSG00000251779.1|ENSG00000200651.1|ENSG00000207021.1|ENSG00000201239.1|ENSG00000202224.1|ENSG00000207034.1|ENSG00000252319.1|ENSG00000200883.1|ENSG00000207092.1|ENSG00000201466.1|ENSG00000200750.1|ENSG00000223023.1|ENSG00000199357.1|ENSG00000199366.1|ENSG00000199636.1|ENSG00000207240.1|ENSG00000222395.2|ENSG00000199204.1|ENSG00000201668.1|ENSG00000200752.1|ENSG00000206865.1|ENSG00000199867.1|ENSG00000201723.2|ENSG00000199223.1|ENSG00000202357.1|ENSG00000199444.1|ENSG00000200179.1|ENSG00000206669.1|ENSG00000200209.1|ENSG00000207281.1|ENSG00000206925.1|ENSG00000222614.1|ENSG00000207073.1|ENSG00000207265.1|ENSG00000223060.1|ENSG00000200646.1|ENSG00000206797.1|ENSG00000207305.1|ENSG00000252367.1|ENSG00000207380.1|ENSG00000200494.1|ENSG00000207282.1|ENSG00000200208.1|ENSG00000202414.1|ENSG00000283592.1|ENSG00000200325.1|ENSG00000201498.1|ENSG00000206582.1|ENSG00000199676.1|ENSG00000202255.1|ENSG00000206998.1|ENSG00000201363.2|ENSG00000252021.1|ENSG00000199490.1|ENSG00000201501.1|ENSG00000206959.1|ENSG00000252064.1|ENSG00000277777.1|ENSG00000274790.1|ENSG00000276902.1|ENSG00000274046.1|ENSG00000274484.1|ENSG00000276546.1|ENSG00000200754.1|ENSG00000199962.1|ENSG00000199698.1|ENSG00000201984.1|ENSG00000207416.1|ENSG00000252915.1|ENSG00000206739.1|ENSG00000201916.1|ENSG00000199797.1|ENSG00000200976.1|ENSG00000202019.1|ENSG00000252225.1|ENSG00000252412.1|ENSG00000222698.1|ENSG00000199515.1|ENSG00000200332.1|ENSG00000206813.1|ENSG00000200448.1|ENSG00000212569.1|ENSG00000207320.1|ENSG00000206844.1|ENSG00000202469.1|ENSG00000207151.1|ENSG00000206792.1|ENSG00000206795.1|ENSG00000199410.1|ENSG00000207025.1|ENSG00000202144.1|ENSG00000206663.1|ENSG00000206639.1|ENSG00000202272.1|ENSG00000252486.1|ENSG00000206677.2|ENSG00000238426.1|ENSG00000200702.1|ENSG00000202495.1|ENSG00000207408.1|ENSG00000200635.1|ENSG00000206646.1|ENSG00000199751.1|ENSG00000238926.1|ENSG00000199567.1|ENSG00000202410.1|ENSG00000207426.1|ENSG00000202407.1|ENSG00000199832.1|ENSG00000207363.1|ENSG00000207146.1|ENSG00000252069.1|ENSG00000200436.1|ENSG00000212241.1|ENSG00000200291.1|ENSG00000206862.1|ENSG00000199705.1|ENSG00000200572.1|ENSG00000199424.1|ENSG00000202279.1|ENSG00000251996.1,RF00019,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00026,33,ENSG00000278757.1|ENSG00000283136.1|ENSG00000283414.1|ENSG00000283575.1|ENSG00000283369.1|ENSG00000283502.1|ENSG00000283262.1|ENSG00000283509.1|ENSG00000283418.1|ENSG00000283271.1|ENSG00000283666.1|ENSG00000283499.1|ENSG00000283313.1|ENSG00000283432.1|ENSG00000275068.1|ENSG00000283337.1|ENSG00000283412.1|ENSG00000283489.1|ENSG00000283256.1|ENSG00000283545.1|ENSG00000276183.1|ENSG00000283290.1|ENSG00000275174.1|ENSG00000283249.1|ENSG00000283372.1|ENSG00000283564.1|ENSG00000277613.1|ENSG00000274385.1|ENSG00000283527.1|ENSG00000283300.1|ENSG00000276138.1|ENSG00000278188.1|ENSG00000277717.1,RF00026,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00045,4,ENSG00000222145.1|ENSG00000253090.2|ENSG00000199977.1|ENSG00000201816.1,RF00045,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
symbol_maps_to_multiple_distinct_ensembl_ids,RF00056,3,ENSG00000201393.1|ENSG00000277034.1|ENSG00000201811.1,RF00056,RETAINED_UNRESOLVED,symbol is not a usable join key; join on Ensembl identity only
