source,target,score,source_idx,target_idx
IFNAR1,IFNGR1,992,2805,1207
IFNAR2,IFNGR1,992,2803,1207
IKBKB,TAB2,992,1436,1220
IL13RA1,JAK2,992,2925,1520
IL6ST,STAT3,992,932,2505
INO80,YY1,992,2259,2231
IP6K1,PPIP5K2,992,602,978
ITCH,NUMB,992,2757,2198
JAK3,STAT1,992,2670,481
JUN,MAPK14,992,101,1120
KAT2B,RBPJ,992,558,782
KDM2B,YAF2,992,2035,1936
KIF5B,RANBP2,992,1657,403
KPNA4,NFKB1,992,707,846
LARP4,PABPC1,992,1948,1479
LPAR1,LPAR6,992,1584,2085
MBTD1,MORF4L1,992,2524,2330
MLXIP,MLXIPL,992,2036,1300
NDUFAF2,NDUFS1,992,936,499
NF1,SPRED1,992,2482,2255
NFKB1,TLR2,992,846,880
NUP160,RANBP2,992,1812,403
PKN2,RHOA,992,126,601
PPP4R1,PPP4R2,992,2582,632
PRMT3,RPS2,992,1791,2350
RORA,WNT5A,992,2296,613
RPS8,WDR43,992,82,309
RPS9,WDR43,992,2713,309
RYBP,YAF2,992,631,1936
SMG6,SMG7,992,2439,225
SNAP23,STX7,992,2266,1200
SQSTM1,WDFY3,992,1054,824
TLR4,TLR5,992,1594,263
UBA3,UBE2F,992,626,535
UBC,UBE2R2,992,2043,1540
YWHAB,YWHAZ,992,2771,1480
AATF,RPS6,991,2494,1531
ACTB,MYH9,991,1248,2850
ADPGK,GPI,991,2321,2682
AFF1,CCNT2,991,826,425
AGO3,DICER1,991,67,2226
AKAP9,PRKACB,991,1313,123
ATG5,SQSTM1,991,1173,1054
ATRX,SP100,991,2913,525
BLNK,LCP2,991,1724,1037
CDS2,PGS1,991,2730,2561
CFLAR,TNFRSF10B,991,490,1416
CTNND2,PSEN1,991,905,2197
CUL1,CUL4A,991,1381,2131
CUL3,KLHL2,991,515,886
CXCL8,IL6,991,814,1264
DDIT4,TXNIP,991,1686,170
DDX46,SF1,991,1004,1822
DDX6,EIF4E,991,1875,843
DHX15,GPATCH2,991,781,254
EEF1A1,RPL13,991,1151,2431
EEF1A1,RPS23,991,1151,963
EIF1,EIF3E,991,2502,1488
EIF1,RPS3,991,2502,1840
EIF2AK2,ISG15,991,318,0
EP300,FOXO3,991,2857,1177
EPC2,MORF4L1,991,438,2330
EXOC1,EXOC6B,991,806,374
GAB1,PIK3R1,991,871,941
GAB1,SOS1,991,871,322
GAB2,SOS1,991,1846,322
GAB2,SOS2,991,1846,2161
GLUD1,GLUL,991,1704,222
GNA13,GNB1,991,2543,1
GNA13,RHOA,991,2543,601
GOLGB1,USO1,991,653,815
GOSR1,USO1,991,2479,815
HAVCR2,HMGB1,991,1032,2060
HLA-DQA1,HLA-DRB1,991,1105,1104
HNRNPA2B1,HNRNPH1,991,1269,1052
HNRNPK,HNRNPU,991,1557,283
HSP90AB1,HSPA1B,991,1133,1100
IKBKB,MAP3K14,991,1436,2511
IL1RAP,PTPRD,991,742,1526
JAK2,STAT6,991,1520,1961
KAT6A,NCOA2,991,1435,1462
KLC1,MAPK8IP3,991,2241,2349
MAPK1,RPS6KA2,991,2835,1239
MED13,MED15,991,2533,2833
MPHOSPH8,PPHLN1,991,2047,1937
NCK2,PAK1,991,400,1844
NRF1,PPARGC1B,991,1362,1024
PABPN1,PAPOLA,991,2140,2227
PI4KA,TTC7B,991,2834,2216
RAF1,YWHAE,991,552,2435
RAF1,YWHAG,991,552,1304
RASSF2,STK3,991,2728,1476
RBBP6,WDR33,991,2379,419
SF3B1,TCERG1,991,484,1020
SH3KBP1,UBC,991,2880,2043
SMARCC1,SS18,991,596,2595
SNX1,SNX27,991,2302,182
AATF,RPS8,990,2494,82
ABL2,CRK,990,216,2436
ACTR2,HCLS1,990,364,652
AFF1,KMT2A,990,826,1874
AGO4,DICER1,990,66,2226
AGO4,TNRC6A,990,66,2380
ARHGEF6,ARHGEF7,990,2933,2127
ARRB1,MDM2,990,1839,1976
ATF2,FOS,990,467,2201
ATM,RAD50,990,1863,1000
BTRC,UBE2D2,990,1730,1010
CADM1,EPB41L3,990,1871,2577
CANX,HSP90B1,990,1053,2008
CCND2,CDKN2A,990,1894,1534
CCND2,RBL2,990,1894,2398
CCR5,GNB1,990,593,1
CERT1,VAPA,990,948,2584
CREB1,CREM,990,501,1662
CUL4A,DCAF8,990,2131,196
EEF1A1,RPL15,990,1151,560
EEF1A1,RPL7A,990,1151,1624
EIF3E,RPS19,990,1488,2696
EIF4B,RPS6,990,1953,1531
EPS15,EPS15L1,990,92,2667
EPS15,NUMB,990,92,2198
FCGR3A,TYROBP,990,200,2687
FOXO1,SMAD3,990,2069,2310
FUS,HNRNPA2B1,990,2386,1269
GNB1,GRK2,990,1,1827
GOLGB1,GOSR1,990,653,2479
HNRNPC,HNRNPM,990,2136,2653
HSP90AB1,LRP1,990,1133,1962
IL18,IL1B,990,1869,407
ITGAV,ITGB2,990,477,2826
JAK3,STAM2,990,2670,442
JAK3,STAT6,990,2670,1961
KPNA3,KPNB1,990,2089,2519
LATS1,STK3,990,1221,1476
LYN,PTK2B,990,1448,1424
MDM2,RPL26,990,1976,2453
MDM2,UBC,990,1976,2043
MT-CO3,NDUFS1,990,2952,499
NFKB1,TBK1,990,846,1970
NPLOC4,RPS27A,990,2568,345
PRDX1,TXN,990,84,1583
PTEN,SPOP,990,1706,2521
PTPN2,STAT3,990,2586,2505
RAB1A,USO1,990,363,815
RANBP2,TPR,990,403,230
RAP1A,RAPGEF6,990,153,998
SMAD3,TGFB1,990,2310,2695
SNX3,VPS29,990,1176,2021
TLR4,TRAF3,990,1594,2238
TRAF3,TRAF3IP3,990,2238,249
AATF,RPS24,989,2494,1696
AATF,RPS9,989,2494,2713
ALOX5,COTL1,989,1667,2423
AP2A2,HTT,989,1764,764
APPL1,APPL2,989,617,2010
ARHGEF6,PAK2,989,2933,750
ARHGEF7,CBL,989,2127,1877
ARNTL,BHLHE41,989,1781,1923
ARRB1,MAPK1,989,1839,2835
ATF6,DDIT3,989,201,1965
ATF6,VAPB,989,201,2782
BCAT1,BCKDHB,989,1920,1155
BICD1,RAB6A,989,1931,1837
BRAF,RAP1A,989,1376,153
C9orf72,RAB1A,989,1536,363
CBLB,SH3KBP1,989,643,2880
CCND3,RB1,989,1128,2084
CD9,ITGB1,989,1896,1660
CDC42,WIPF1,989,31,466
CEBPB,PPARG,989,2778,551
CTBP2,ZEB1,989,1759,1655
CUL3,KLHL8,989,515,827
CUL4A,DCAF6,989,2131,206
DPYSL2,GSK3B,989,1423,650
EEF1A1,RPL13A,989,1151,2708
EEF1A1,RPL18,989,1151,2705
EEF1A1,RPL31,989,1151,396
EEF1A1,RPS9,989,1151,2713
EEFSEC,RPS3,989,671,1840
EIF3A,EIF4A1,989,1748,2451
FBXW11,NFKBIA,989,1039,2152
FCGR1A,FCGR3A,989,172,200
FCGR3A,SYK,989,200,1564
FOXO3,IKBKB,989,1177,1436
GATAD2A,GATAD2B,989,2674,184
GNAI3,GNB4,989,147,722
HDAC4,YWHAG,989,536,1304
HLA-A,HLA-E,989,1091,1092
HLA-B,LILRB1,989,1096,2716
HLA-C,HLA-E,989,1095,1092
HMOX1,NFE2L2,989,2848,470
HTT,PRPF40A,989,764,444
HTT,SNCA,989,764,836
IFIT1,MX1,989,1711,2818
IKBKB,NLRC5,989,1436,2402
IL6,JUN,989,1264,101
ITCH,RPS27A,989,2757,345
ITCH,TXNIP,989,2757,170
JUN,SMAD4,989,101,2615
JUN,TNF,989,101,1098
LUC7L3,RBM25,989,2522,2196
MAGI2,RAPGEF2,989,1310,884
MAP2K1,MAP3K1,989,2309,933
MAPK1,RPS6KA3,989,2835,2881
MED13,MED27,989,2533,1622
NCK1,TNIK,989,683,712
NCOR2,TBL1XR1,989,2041,717
NIPBL,PDS5B,989,917,2065
PCGF5,YAF2,989,1713,1936
PIK3C3,RB1CC1,989,2605,1445
PTBP2,SFPQ,989,138,63
RAB5A,VPS45,989,557,173
RAP1A,RAPGEF1,989,153,1621
RAP1B,RAPGEF2,989,1975,884
RHOA,VAV1,989,601,2650
RPS27A,SQSTM1,989,345,1054
RPS6,WDR43,989,1531,309
SMURF1,TGFBR1,989,1328,1576
STAMBPL1,UBC,989,1707,2043
UBC,USP15,989,2043,1967
XRN1,YTHDC2,989,691,985
AATF,RPS11,988,2494,2709
AATF,RPS23,988,2494,963
AATF,RPS28,988,2494,2652
ABL1,ATM,988,1618,1863
ACTR2,WASF2,988,364,46
ADD1,ANK2,988,763,855
APAF1,HSP90AB1,988,2001,1133
BRD4,EP300,988,2665,2857
CADM1,HAVCR2,988,1871,1032
CBL,CD2AP,988,1877,1136
CCDC93,COMMD1,988,411,353
CCL3,TNF,988,2491,1098
CCL4,CXCL8,988,2492,814
CCND2,RB1,988,1894,2084
CDC42,FMNL2,988,31,443
CLTC,EPN2,988,2528,2464
COMMD1,VPS35L,988,353,2373
CREB1,GSK3B,988,501,650
CREB1,RPS6KA5,988,501,2217
CSTF3,PAPOLA,988,1795,2227
CTBP2,KLF3,988,1759,787
CUL4A,TRPC4AP,988,2131,2759
CXCL8,NFKB1,988,814,846
DEPTOR,RHEB,988,1496,1382
DMD,DTNA,988,2889,2599
EIF3A,RPSA,988,1748,581
ENSA,PPP2R2D,988,176,1762
ERP44,ITPR1,988,1577,543
GLS,GLUD1,988,480,1704
GNA12,RHOA,988,1243,601
HIF1A,MDM2,988,2181,1976
HLA-DMB,HLA-DPB1,988,1109,1112
HNRNPK,RBMX,988,1557,2934
HSP90AB1,TLR4,988,1133,1594
HSP90B1,TLR4,988,2008,1594
IL4R,JAK3,988,2383,2670
INSR,PIK3R1,988,2651,941
IQGAP1,MAPK1,988,2341,2835
IQGAP1,RAC1,988,2341,1252
JAK2,SH2B3,988,1520,2022
JAZF1,NR2C2,988,1273,554
KAT2B,SUPT20H,988,558,2068
LRP1,SERPINE1,988,1962,1334
MAPK8,RHOA,988,1668,601
MT-CO1,NDUFS1,988,2949,499
MYO5A,RAB11A,988,2286,2308
PAPOLA,SNRNP70,988,2227,2707
PAPOLG,SNRNP70,988,349,2707
PIK3R1,PTK2,988,941,1512
PYGL,UGP2,988,2164,356
RHOA,SMURF1,988,601,1328
RNF169,USP7,988,1838,2356
ROCK1,ROCK2,988,2589,293
RUNX2,SMURF1,988,1135,1328
SH3BP2,TNKS2,988,762,1715
SMURF1,SMURF2,988,1328,2542
YWHAE,YWHAG,988,2435,1304
ZMYND8,ZNF592,988,2773,2336
ADGRL3,TENM4,987,807,1849
AFF4,EAF2,987,1001,655
AGO3,TNRC6A,987,67,2380
ARHGAP17,CDC42,987,2381,31
ARID4B,RBBP4,987,274,59
ARRB2,MAP3K5,987,2446,1206
ARRB2,MDM2,987,2446,1976
ASXL1,FOXK1,987,2753,1246
CAPZA1,DCTN4,987,156,1028
CBL,LYN,987,1877,1448
CCNT2,ELL2,987,425,972
CDC42,SRGAP1,987,31,1969
CDK8,MED27,987,2055,1622
CLEC7A,LGALS9,987,1906,2471
CTNNA1,TJP1,987,1008,2247
CUL3,DCUN1D1,987,515,726
CXCL8,JUN,987,814,101
DHX15,SF3B1,987,781,484
DHX9,DICER1,987,224,2226
EEF1A1,RPL11,987,1151,38
EIF1,EIF4A2,987,2502,738
EIF1,RPS11,987,2502,2709
EIF1,RPS25,987,2502,1876
EIF3A,RPS23,987,1748,963
EIF3E,RPS2,987,1488,2350
EP300,SMAD2,987,2857,2610
ERC1,PPFIA1,987,1891,1832
ESR1,MAPK1,987,1223,2835
EXOC2,EXOC6B,987,1059,374
FOS,RUNX2,987,2201,1135
GLS,GLUL,987,480,222
GRB2,JAK2,987,2550,1520
HCLS1,PTK2,987,652,1512
HNRNPA2B1,HNRNPM,987,1269,2653
HSP90AA1,TLR4,987,2235,1594
IL1B,JUN,987,407,101
ISG15,STAT1,987,0,481
JAK2,PIK3R1,987,1520,941
KAT2B,USP22,987,558,2468
KDM3A,PPARG,987,388,551
LPAR1,LPAR5,987,1584,1899
LPL,LRP1,987,1412,1962
MAP2K4,MAPK14,987,2457,1120
MAPK8,NFKB1,987,1668,846
MICU2,MICU3,987,2052,1404
NFATC3,PPP3R1,987,2407,366
PPP4R3A,PPP4R3B,987,2219,347
PRKN,SQSTM1,987,1238,1054
PSMD14,RPS27A,987,453,345
RABGEF1,UBC,987,1295,2043
RB1,TFDP2,987,2084,690
RBMX,TRA2B,987,2934,736
RPS27A,USP7,987,345,2356
RPS6,TPT1,987,1531,2077
STIM1,STIM2,987,1771,783
SUPT20H,USP22,987,2068,2468
ADAM17,RHBDF2,986,290,2556
ANK2,ITPR1,986,855,543
ARNTL,EP300,986,1781,2857
ARRB1,ARRB2,986,1839,2446
ARRB2,NFKBIA,986,2446,2152
ARRB2,OPRM1,986,2446,1225
ASCC1,TRIP4,986,1684,2304
ASH1L,MORF4L1,986,189,2330
ATF2,CREB1,986,467,501
BCL2L1,MAPK8,986,2750,1668
CALM1,PPP3CA,986,2215,845
CDC42,MAPK8,986,31,1668
CREBBP,SMAD2,986,2352,2610
CTNNB1,MAGI2,986,583,1310
CTNND1,RHOA,986,1814,601
DDB2,USP24,986,1808,98
EEF1A1,RPS18,986,1151,1113
EIF3E,EIF4A1,986,1488,2451
EIF3E,RPS25,986,1488,1876
EIF3E,RPS8,986,1488,82
EPS15L1,ITSN2,986,2667,299
FCGR1A,SYK,986,172,1564
FIP1L1,PAPOLA,986,802,2227
FOS,MAPK8,986,2201,1668
GATAD2B,MBD2,986,184,2616
GPI,HK2,986,2682,380
GPI,PKM,986,2682,2318
GRB2,SYK,986,2550,1564
HCK,LYN,986,2751,1448
HCLS1,SCIN,986,652,1259
HNRNPC,RBMX,986,2136,2934
HNRNPH1,HNRNPU,986,1052,283
HNRNPK,KHDRBS1,986,1557,56
HSD17B4,SCP2,986,990,97
IL1B,TLR4,986,407,1594
IL6R,JAK1,986,187,107
JAK3,STAM,986,2670,1644
KAT2B,NCOA3,986,558,2774
LRRK2,PRKN,986,1934,1238
LRRK2,SNCA,986,1934,836
MAGI1,RAPGEF2,986,623,884
MT-CYB,NDUFS1,986,2956,499
MTAP,SMS,986,1533,2882
NAIP,NLRP1,986,942,2449
NFKBIA,RPS27A,986,2152,345
NUP160,NUP214,986,1812,1619
SMAD4,TRIM33,986,2615,160
STK3,STK4,986,1476,2772
UBC,WWP1,986,2043,1470
ACTB,IQGAP1,985,1248,2341
ACTB,TJP1,985,1248,2247
AFF1,MLLT10,985,826,1646
AMBRA1,SH3GLB1,985,1805,124
ANKFY1,RAB5A,985,2443,557
APP,CD74,985,2796,1026
ARHGEF6,CDC42,985,2933,31
ARRB2,MAPK1,985,2446,2835
CCL2,IL6,985,2486,1264
CD46,MSN,985,247,2902
CD74,RPS19,985,1026,2696
CKAP5,TACC1,985,1806,1432
CLU,TREM2,985,1425,1126
CNOT4,DDX6,985,1369,1875
CSDE1,PABPC1,985,161,1479
CTNNB1,FOXO1,985,583,2069
CTNNB1,IGF1R,985,583,2344
CYLD,TNF,985,2395,1098
EEA1,RABGEF1,985,1995,1295
EEF1A1,RPL32,985,1151,553
EEFSEC,RPS6,985,671,1531
ESR1,GNA13,985,1223,2543
FCHO2,ITSN1,985,946,2808
FCHO2,ITSN2,985,946,299
FOS,MAPK14,985,2201,1120
FUS,SFPQ,985,2386,63
FUS,SRSF10,985,2386,39
GGA2,IGF2R,985,2377,1236
GPI,HK1,985,2682,1680
GRB2,IGF1R,985,2550,2344
GRB2,INSR,985,2550,2651
GSN,HCLS1,985,1599,652
HIF1A,MAPK1,985,2181,2835
HNRNPA2B1,HNRNPF,985,1269,1665
HNRNPM,HNRNPU,985,2653,283
HSP90AA1,RAF1,985,2235,552
HSP90B1,PDIA3,985,2008,2269
IFIT3,STAT1,985,1710,481
IKBKB,MALT1,985,1436,2621
ITGB1,ITGB2,985,1660,2826
KAT2B,MYSM1,985,558,100
MX1,OAS1,985,2818,2027
NACA,RPL19,985,1960,2498
NCOA1,THRB,985,300,561
NRP1,PLXND1,985,1661,674
OGA,OGT,985,1732,2908
OGT,TET2,985,2908,849
PSMA1,PSMF1,985,1785,2719
RAPGEF1,RHOQ,985,1621,334
RBM25,RBM39,985,2196,2762
RPS15,RSRC1,985,2641,704
RPS24,WDR43,985,1696,309
SMG6,UPF3A,985,2439,2135
SMG7,UPF3A,985,225,2135
SMURF2,USP15,985,2542,1967
TRAPPC10,TRAPPC12,985,2822,288
UBC,UBE2D3,985,2043,848
UBE2B,UBR1,985,1003,2268
VPS39,VPS8,985,2262,735
XRN1,XRN2,985,691,2743
YWHAG,YWHAZ,985,1304,1480
A2M,IL1B,984,1904,407
ACTB,ITGB1,984,1248,1660
ACTB,PBRM1,984,1248,608
AFDN,CTNNA1,984,1240,1008
AKT3,PIK3CA,984,282,721
ARID4A,RB1,984,2175,2084
B2M,TAP1,984,2274,1108
BRAF,HSP90AA1,984,1376,2235
CDKN1A,STAT3,984,1122,2505
CEBPB,STAT3,984,2778,2505
CEP170,CNTRL,984,280,1597
CHCHD3,MTX2,984,1367,468
CRK,MAPK8,984,2436,1668
DDX6,DICER1,984,1875,2226
DNM2,DNM3,984,2659,209
E2F3,RBL2,984,1085,2398
EEF1A1,RPS27A,984,1151,345
EIF1,RPS23,984,2502,963
EIF1,RPS6,984,2502,1531
EIF3A,RPS11,984,1748,2709
EIF3A,RPS25,984,1748,1876
EIF3A,RPS6,984,1748,1531
EP300,FOXO1,984,2857,2069
HLA-A,TAP1,984,1091,1108
HLCS,MCCC1,984,2811,727
IFI44,IFIT3,984,122,1710
IL10RA,STAT3,984,1873,2505
IL27RA,STAT1,984,2663,481
IL6,STAT3,984,1264,2505
IRS2,PIK3CA,984,2124,721
ITGAV,PTK2,984,477,1512
ITSN2,WASL,984,299,1357
KCMF1,UBR4,984,384,25
LARP4B,PABPC1,984,1629,1479
LUC7L2,SNRNP70,984,1373,2707
MAP2K4,MAPK8IP3,984,2457,2349
PIK3CB,PTEN,984,685,1706
POLK,REV1,984,949,395
PTEN,WWP2,984,1706,2412
PTK2,PTK2B,984,1512,1424
RPS3,TPT1,984,1840,2077
SARNP,THOC2,984,1957,2928
SRRM1,SRSF11,984,40,112
SRRM1,TCERG1,984,40,1020
UBC,UBE2G1,984,2043,2444
UBE2D2,UBE3A,984,1010,2245
AATF,RPS18,983,2494,1113
ABL1,HSP90AA1,983,1618,2235
ABL1,STAT5B,983,1618,2504
ACTB,ARID2,983,1248,1940
ADD1,ANK3,983,763,1673
AFDN,LMO7,983,1240,2103
APC,SPATA13,983,983,2053
APP,LRP1,983,2796,1962
ARNTL,CREBBP,983,1781,2352
ARRB1,OPRM1,983,1839,1225
ATF7,FOS,983,1955,2201
BRAF,IQGAP1,983,1376,2341
C1QA,C4A,983,32,1101
C9orf72,RB1CC1,983,1536,1445
CD74,RPS3,983,1026,1840
CDC42,DOCK10,983,31,516
CLOCK,KDM5A,983,805,1889
CNOT1,ZFP36,983,2404,2690
CSF3R,JAK2,983,69,1520
CUL4A,DCAF7,983,2131,2536
CXCL8,TNF,983,814,1098
EEA1,RABEP1,983,1995,2448
EEF1A1,RPL19,983,1151,2498
EEFSEC,RPS11,983,671,2709
EIF3A,RPS12,983,1748,1202
EIF3A,RPS8,983,1748,82
EIF3E,IFIT1,983,1488,1711
EIF3E,RPS18,983,1488,1113
EIF3E,RPS6,983,1488,1531
GRB2,RAPGEF1,983,2550,1621
GRB2,TNK2,983,2550,748
HNRNPA2B1,HNRNPK,983,1269,1557
ISG15,OAS1,983,0,2027
JAK2,STAM2,983,1520,442
MCM3AP,NUP153,983,2827,1080
NACA,RPL6,983,1960,2026
NFKB1,TXN,983,846,1583
OSBPL1A,RAB7A,983,2594,672
PAK2,RAC1,983,750,1252
PAPOLA,WDR33,983,2227,419
PLD1,RHOA,983,713,601
PTK2,RHOA,983,1512,601
RAF1,SHOC2,983,552,1740
RASSF4,STK3,983,1666,1476
RBL2,TFDP2,983,2398,690
RPS18,RSRC1,983,1113,704
RPS23,WDR43,983,963,309
RPS28,WDR43,983,2652,309
RPS9,RSRC1,983,2713,704
SKI,SMAD3,983,2,2310
SMAD2,TGFB1,983,2610,2695
SMURF1,TGFBR2,983,1328,568
TRAPPC12,TRAPPC9,983,288,1511
ADAM10,DLG1,982,2290,752
APOE,LPL,982,2699,1412
APPL1,IGF1R,982,617,2344
ARNTL,KDM5A,982,1781,1889
ASXL1,OGT,982,2753,2908
CCL2,NFKB1,982,2486,846
CCR5,GNG2,982,593,2165
CD2AP,TJP1,982,1136,2247
CD4,CD81,982,1900,1766
CD4,HLA-DQA1,982,1900,1105
CD74,HLA-DMB,982,1026,1109
CD74,HLA-DPB1,982,1026,1112
CD74,RPL5,982,1026,132
CD74,RPS18,982,1026,1113
CD74,RPS9,982,1026,2713
CDC42,PIK3CA,982,31,721
CHKA,GSK3B,982,1829,650
CLASP1,CLIP1,982,414,2037
CREB1,HTT,982,501,764
CSNK2A1,OGT,982,2718,2908
CST3,CTSB,982,2744,1401
EIF1,RPS15,982,2502,2641
EIF1,RPS19,982,2502,2696
EIF3E,RPS23,982,1488,963
EIF3E,RPS24,982,1488,1696
GNA12,LPAR6,982,1243,2085
GOSR1,STX7,982,2479,1200
HIVEP3,WWP1,982,78,1470
HLA-B,HLA-DMA,982,1096,1110
HLCS,PCCA,982,2811,2117
HNRNPC,HNRNPK,982,2136,1557
HSP90AA1,TLR2,982,2235,880
HSP90AB1,TLR2,982,1133,880
IFI44L,IFIT3,982,121,1710
IFIT1,IFIT2,982,1711,1709
IKBKB,MAP3K1,982,1436,933
IL6R,TNF,982,187,1098
IQGAP1,MAP2K1,982,2341,2309
KPNA3,KPNA4,982,2089,707
LEMD3,SMAD2,982,1972,2610
MAP3K2,SMYD3,982,417,285
MLLT10,MLLT6,982,1646,2497
MOB1A,MOB1B,982,378,812
NAA15,NAA16,982,865,2071
NACA,RPL17,982,1960,2613
NCOR1,THRB,982,2461,561
NIPBL,STAG2,982,917,2930
NLK,TCF7L2,982,2472,1742
NOL10,RPS8,982,292,82
NRIP1,RORA,982,2791,2296
PRKN,RHOT1,982,1238,2484
RBM39,SRSF11,982,2762,112
RPL11,RPL41,982,38,1958
RPS27A,UBE2G1,982,345,2444
RPS27A,UBE2R2,982,345,1540
RPS27A,VPS36,982,345,2097
RPS3,RSRC1,982,1840,704
SMAD2,WTAP,982,2610,1235
SYK,TREM2,982,1564,1126
TLR2,TLR5,982,880,263
UBC,USP34,982,2043,351
UBC,VPS36,982,2043,2097
ABI2,ABL1,981,494,1618
ABL1,ABL2,981,1618,216
AP3B1,AP3S2,981,954,2339
ATF6,HSP90B1,981,201,2008
ATRX,MECP2,981,2913,2940
BRD4,CCNT2,981,2665,425
BTRC,FBXW7,981,1730,876
CACNA1C,CACNA1D,981,1893,612
CACNA1C,CALM1,981,1893,2215
CACNA1C,RYR2,981,1893,277
CBL,LCP2,981,1877,1037
CD4,SYK,981,1900,1564
CD74,CTSS,981,1026,177
CD74,RPL11,981,1026,38
CD74,RPS11,981,1026,2709
CD74,RPS15,981,1026,2641
CD74,RPS2,981,1026,2350
CD74,RPS24,981,1026,1696
CD74,RPSA,981,1026,581
CDK19,MED15,981,1181,2833
CLSTN1,KLC1,981,7,2241
CRK,RHOQ,981,2436,334
DOP1A,MON2,981,1158,1968
EEF1A1,RPS19,981,1151,2696
EEFSEC,RPS15,981,671,2641
EIF1,RPS28,981,2502,2652
EIF3A,RPS18,981,1748,1113
EIF3A,RPS24,981,1748,1696
EIF3A,RPS9,981,1748,2713
EIF4A1,RPS3,981,2451,1840
ELL,ICE2,981,2672,2295
GAK,LRRK2,981,758,1934
GSK3B,PRKACB,981,650,123
HNRNPC,HNRNPH1,981,2136,1052
HNRNPF,HNRNPM,981,1665,2653
HNRNPH1,TRA2B,981,1052,736
HNRNPK,HNRNPM,981,1557,2653
HSP90AA1,RSF1,981,2235,1845
HSP90AB1,RSF1,981,1133,1845
IFI44L,XAF1,981,121,2450
IGF1R,JAK2,981,2344,1520
IGF1R,MDM2,981,2344,1976
KPNB1,NUP98,981,2519,1770
MAT2A,MTR,981,386,276
NEDD4L,RPS27A,981,2620,345
NOL10,RPS6,981,292,1531
NR3C1,STAT3,981,1016,2505
PARVB,RSU1,981,2861,1643
POU2F1,POU2F2,981,202,2698
PRPF40A,SF1,981,444,1822
RPS27A,TAB2,981,345,1220
RPS8,TPT1,981,82,2077
SMURF2,TGFBR2,981,2542,568
SNX3,SNX6,981,1176,2148
SRSF10,YTHDC1,981,39,810
TOP1,TOP2B,981,2769,562
ABCA1,APOE,980,1579,2699
ABI1,WASL,980,1650,1357
ABL1,RB1,980,1618,2084
ADK,AMPD3,980,1692,1778
APP,GAPDH,980,2796,1898
ATM,XRCC4,980,1863,964
ATXN7,KAT2B,980,622,558
BACH1,FBXL17,980,2797,979
C1QB,SERPING1,980,34,1813
CALM1,CAMK2D,980,2215,856
CALM1,RYR1,980,2215,2689
CASK,DLG1,980,2894,752
CBLB,UBC,980,643,2043
CCL2,JUN,980,2486,101
CCL5,CXCL8,980,2490,814
CD74,RPL35,980,1026,1607
CD74,RPL6,980,1026,2026
CD74,RPL9,980,1026,791
CD74,RPS28,980,1026,2652
CD74,RPS29,980,1026,2159
CDC73,CTNNB1,980,233,583
CDKN1A,MDM2,980,1122,1976
COMMD1,COMMD10,980,353,987
CRK,GRB2,980,2436,2550
CUL1,FBXO11,980,1381,337
DCP2,EIF4E,980,984,843
DPP10,KCND2,980,410,1354
EEF1A1,RPL17,980,1151,2613
EEF1A1,RPS15,980,1151,2641
EIF1,RPS2,980,2502,2350
EIF1,RPS9,980,2502,2713
EIF2AK2,STAT1,980,318,481
EP300,RBPJ,980,2857,782
GNA12,LPAR5,980,1243,1899
GTF2F2,MNAT1,980,2076,2179
HNRNPC,HNRNPR,980,2136,37
HSP90AA1,HSPA1A,980,2235,1099
ITGB2,TLN2,980,2826,2298
JAK2,PIK3CA,980,1520,721
JAK2,PTPN1,980,1520,2779
LIMS1,TMSB4X,980,402,2878
MAPK8,MAPK8IP3,980,1668,2349
MAPK8,SMAD4,980,1668,2615
MTHFD1L,MTR,980,1222,276
NACA,RPL18,980,1960,2705
NACA,RPL5,980,1960,132
NCK2,WIPF2,980,400,2501
PABPN1,ZFC3H1,980,2140,1982
PIK3C3,PIKFYVE,980,2605,503
PIK3R1,SYK,980,941,1564
PIK3R1,VAV1,980,941,2650
PRIM2,REV3L,980,1141,1184
RAP2A,TNIK,980,2111,712
RPAP2,RPRD1A,980,130,2602
RPL5,RSRC1,980,132,704
RPS27A,UBQLN1,980,345,1556
STAT3,SYK,980,2505,1564
ACTB,WASL,979,1248,1357
ATXN1,NCOR2,979,1079,2041
BCL2,MAPK8,979,2627,1668
CCNL1,CDK19,979,703,1181
CD74,RPL21,979,1026,2057
CD74,RPL32,979,1026,553
CD74,RPL34,979,1026,852
CD74,RPS12,979,1026,1202
CD74,RPS23,979,1026,963
CD74,RPS8,979,1026,82
CDC42,CLIP1,979,31,2037
CDC42,ITSN2,979,31,299
CHSY1,CHSY3,979,2347,996
CRK,PIK3R1,979,2436,941
CTNNA1,CTNNA2,979,1008,382
CYLD,SQSTM1,979,2395,1054
DCP2,TNRC6A,979,984,2380
DNM2,WASL,979,2659,1357
EEF1A1,RPL21,979,1151,2057
EEF1A1,RPS27,979,1151,185
EEFSEC,RPS28,979,671,2652
EIF1,RPS18,979,2502,1113
EIF1,RPS24,979,2502,1696
EIF1,RPS8,979,2502,82
EIF2AK2,MX1,979,318,2818
ELL,ICE1,979,2672,901
EPN2,ITSN2,979,2464,299
FOXO3,SGK1,979,1177,1203
FOXO3,SMAD4,979,1177,2615
HK1,HK2,979,1680,380
HLA-DPA1,HLA-DRB1,979,1111,1104
